year,bangumi_id,title,type,bangumi_platform,theatrical_status,theatrical_release_dates,other_country_release_dates,home_video_release_dates,runtime,runtime_minutes,classification_reason,metadata_needs_review
2015,86773,Code Geass 亡国的阿基德 第三章「辉芒陨落」,movie,Movie,confirmed,2015年5月2日,,,,,番组计划平台为 Movie，标题未标为剧场版,yes
2015,109869,玉响～毕业写真～,ova,OVA,not_listed,,,2015年5月8日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,102774,百日红,movie,Movie,confirmed,2015年5月9日,,,91分钟,91,番组计划平台为 Movie，标题未标为剧场版,no
2015,115980,四月是你的谎言 OAD,ova,OVA,not_listed,,,2015年5月15日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,120700,虫师 特别篇 铃之雫,movie,Movie,confirmed,2015年5月16日,,,46分,46,番组计划平台为 Movie，标题未标为剧场版,no
2015,120240,天才傻瓜 复活的弗兰德之犬,movie,Movie,confirmed,2015-05-23,,,,,番组计划平台为 Movie，标题未标为剧场版,yes
2015,111760,头文字D Legend2 -斗走-,theatrical,Movie,confirmed,2015年5月23日,,,,,番组计划平台为 Movie，标题明确含剧场版/映画标记,yes
2015,134543,幻想万华镜 花之异变之章,ova,OVA,not_listed,,,2015年5月24日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,209067,圣战机甲 暴力斗争,ova,OVA,not_listed,,,2015年5月31日,5分05秒,5,番组计划平台为 OVA；仅见发售记录，单次时长不超过 60 分钟,no
2015,130609,台风的诺尔达,movie,Movie,confirmed,2015年6月5日,,,26分钟,26,番组计划平台为 Movie，标题未标为剧场版,no
2015,128245,永远永远爱你,movie,Movie,confirmed,2015-06-06,,,,,番组计划平台为 Movie，标题未标为剧场版,yes
2015,134232,飙速宅男 Re:ROAD,movie,Movie,confirmed,2015年6月12日,,,,,番组计划平台为 Movie，标题未标为剧场版,yes
2015,107199,Love Live! 学园偶像 电影,movie,Movie,confirmed,2015年6月13日,,,99分钟,99,番组计划平台为 Movie，标题未标为剧场版,no
2015,129770,七大罪 OAD,ova,OVA,not_listed,,,2015年6月17日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,139400,出来吧小魔神 胡帕,ova,OVA,not_listed,,,2015年6月19日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,111081,潜行吧!奈亚子F,ova,OVA,confirmed,2015年5月30日,,2015年6月19日,,,番组计划平台为 OVA，同时记录了院线上映日期,yes
2015,112770,攻壳机动队 新剧场版,theatrical,Movie,confirmed,2015年6月20日,,,99分钟,99,番组计划平台为 Movie，标题明确含剧场版/映画标记,no
2015,120914,新妹魔王的契约者 OAD,ova,OVA,not_listed,,,2015年6月22日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,131758,山贼日记～真实的猎师奋斗记～ OAD,ova,OVA,not_listed,,,2015-06-23,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,101267,剧场版 进击的巨人 后篇~自由之翼~,theatrical,Movie,confirmed,2015年6月27日,,,121分,121,番组计划平台为 Movie，标题明确含剧场版/映画标记,no
2015,199271,我老婆是学生会长 小剧场,ova,OVA,not_listed,,,2015年7月1日,4分钟,4,番组计划平台为 OVA；仅见发售记录，单次时长不超过 60 分钟,no
2015,123136,排球少年剧场版 结束与开始,theatrical,Movie,confirmed,2015年7月3日,,,,,番组计划平台为 Movie，标题明确含剧场版/映画标记,yes
2015,480675,,movie,Movie,confirmed,2015年7月4日,,,20分,20,番组计划平台为 Movie，标题未标为剧场版,no
2015,113887,Code Geass 亡国的阿基德 第四章「憎恨记忆」,movie,Movie,confirmed,2015年7月4日,,,60 min,60,番组计划平台为 Movie，标题未标为剧场版,no
2015,123270,辛巴达 飞翔公主与秘密之岛,movie,Movie,confirmed,2015年7月4日,,,,,番组计划平台为 Movie，标题未标为剧场版,yes
2015,139207,面包超人:咪嘉和魔法神灯,movie,Movie,confirmed,2015-07-04,,,,,番组计划平台为 Movie，标题未标为剧场版,yes
2015,140015,Peeping Life×怪兽酒场 怪兽们的所在之处,ova,OVA,not_listed,,,2015-07-10,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,133690,香菜酱和她的亲人们,ova,OVA,not_listed,,,2015年7月10日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,119795,怪物之子,movie,Movie,confirmed,2015年7月11日,,,119分钟,119,番组计划平台为 Movie，标题未标为剧场版,no
2015,83067,剧场版 心理测量者,theatrical,Movie,confirmed,2015年1月9日,,,114分,114,番组计划平台为 Movie，标题明确含剧场版/映画标记,no
2015,142153,告白实行委员会 我于此刻恋上你,ova,OVA,not_listed,,,2015年7月15日,30分40秒,30,番组计划平台为 OVA；仅见发售记录，单次时长不超过 60 分钟,no
2015,145739,高达G之复国运动 FROM THE PAST TO THE FUTURE,ova,OVA,not_listed,,,2015年7月16日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,108820,剧场版宝可梦XY: 光环的超魔神 胡帕,theatrical,Movie,confirmed,2015年7月18日,,,79分,79,番组计划平台为 Movie，标题明确含剧场版/映画标记,no
2015,87390,明治东京恋伽～弦月的小夜曲～,theatrical,Movie,confirmed,2015-07-18,,,,,番组计划平台为 Movie，标题明确含剧场版/映画标记,yes
2015,501959,樱桃小丸子的天文课 向星星许愿,movie,Movie,confirmed,2015年7月18日,,,28分,28,番组计划平台为 Movie，标题未标为剧场版,no
2015,120177,皮卡丘与宝可梦乐队,movie,Movie,confirmed,2015年7月18日,,,,,番组计划平台为 Movie，标题未标为剧场版,yes
2015,126581,无头骑士异闻录×2 承 我的心是火锅的形状,ova,OVA,confirmed,2015年5月30日,,2015年7月22日,,,番组计划平台为 OVA，同时记录了院线上映日期,yes
2015,164509,亚尔战4格剧场,ova,OVA,not_listed,,,2015年7月23日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,107974,Fate/kaleid liner 魔法少女☆伊莉雅 2wei OAD,ova,OVA,not_listed,,,2015年7月25日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,120191,火影忍者 剧场版 博人传,theatrical,Movie,confirmed,2015年8月7日,,,,,番组计划平台为 Movie，标题明确含剧场版/映画标记,yes
2015,153093,爆笑红海滩,ova,OVA,not_listed,,,2015年8月14日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,147365,元气少女缘结神 过去篇,ova,OVA,not_listed,,,2015年8月20日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,120188,偶像活动 MUSIC AWARD 让我们一起领奖吧!,movie,Movie,confirmed,2015-08-22,,,56分26秒,56,番组计划平台为 Movie，标题未标为剧场版,no
2015,309101,冰川丸的故事,movie,Movie,confirmed,2015-08-22,,,90分钟,90,番组计划平台为 Movie，标题未标为剧场版,no
2015,106060,剧场版 约会大作战 万由里裁决,theatrical,Movie,confirmed,2015年8月22日,,,72分钟,72,番组计划平台为 Movie，标题明确含剧场版/映画标记,no
2015,131090,学园帅哥,ova,OVA,not_listed,,,2015-08-28,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,132736,探索者的羽翼,ova,OVA,not_listed,,,2015年8月28日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,129222,飙速宅男 剧场版,theatrical,Movie,confirmed,2015年8月28日,,,,,番组计划平台为 Movie，标题明确含剧场版/映画标记,yes
2015,183495,奇天烈大百科＆哆啦A梦 可罗第一次跑腿,movie,Movie,confirmed,2015年9月3日,,,,,番组计划平台为 Movie，标题未标为剧场版,yes
2015,146873,某一天收到来自狗狗国的信,ova,OVA,not_listed,,,2015年9月3日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,414423,怪侠佐罗利 宇宙的勇者们,theatrical,Movie,confirmed,2015年9月12日,,,,,番组计划平台为 Movie，标题明确含剧场版/映画标记,yes
2015,128952,排球少年剧场版 胜者与败者,theatrical,Movie,confirmed,2015年9月18日,,,,,番组计划平台为 Movie，标题明确含剧场版/映画标记,yes
2015,129014,晨曦公主 OAD,ova,OVA,not_listed,,,2015年9月18日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,119344,心灵想要大声呼喊。,movie,Movie,confirmed,2015年9月19日,,,120分钟,120,番组计划平台为 Movie，标题未标为剧场版,no
2015,119985,"Wake Up, Girls! 青春之影",movie,Movie,confirmed,2015年9月25日,,,,,番组计划平台为 Movie，标题未标为剧场版,yes
2015,129687,东京喰种 JACK,ova,OVA,not_listed,,,2015年9月30日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,118784,尸者的帝国,movie,Movie,confirmed,2015年10月2日,,,120分钟,120,番组计划平台为 Movie，标题未标为剧场版,no
2015,126157,至高指令 OAD,ova,OVA,not_listed,,,2015年10月3日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,107100,苍蓝钢铁的琶音 Cadenza,theatrical,Movie,confirmed,2015年10月3日,,,104分钟,104,番组计划平台为 Movie，标题明确含剧场版/映画标记,no
2015,132443,英雄公司,ova,OVA,not_listed,,,2015-10-05,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,144551,青春水球社,ova,OVA,not_listed,,,2015年10月6日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,124646,小魔女学园 魔法游行,movie,Movie,confirmed,2015年10月9日,,,54m,,番组计划平台为 Movie，标题未标为剧场版,no
2015,131626,UFO学园的秘密,movie,Movie,confirmed,2015-10-10,,,,,番组计划平台为 Movie，标题未标为剧场版,yes
2015,133691,刚巴与伙伴们的大冒险,movie,Movie,confirmed,2015年10月10日,,,92分,92,番组计划平台为 Movie，标题未标为剧场版,no
2015,137063,干物妹！小埋 OAD,ova,OVA,not_listed,,,2015年10月19日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,245125,花辫儿的小神明,movie,Movie,confirmed,2015年10月24日,,,28分钟,28,番组计划平台为 Movie，标题未标为剧场版,no
2015,144511,"飞翔吧,美妙天堂:向着它瞄准吧!偶像☆大奖赛",movie,Movie,confirmed,2015年10月24日,,,,,番组计划平台为 Movie，标题未标为剧场版,yes
2015,129960,长门有希酱的消失 OAD,ova,OVA,not_listed,,,2015年10月26日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,129131,创势的大天使EVOL,ova,OVA,not_listed,,,2015年10月28日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,138844,电影 Go! Princess 光之美少女 Go!Go!!豪华三部曲!!!,theatrical,Movie,confirmed,2015年10月31日,,,75分,75,番组计划平台为 Movie，标题明确含剧场版/映画标记,no
2015,134057,绝命制裁X OAD,ova,OVA,not_listed,,,2015年11月2日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,510357,,movie,Movie,confirmed,2015年11月11日,,,57 分,57,番组计划平台为 Movie，标题未标为剧场版,no
2015,129976,人造人009VS恶魔人,ova,OVA,not_listed,,,2015-11-11,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,100448,和谐,movie,Movie,confirmed,2015年11月13日,,,120分钟,120,番组计划平台为 Movie，标题未标为剧场版,no
2015,127716,FW:滨虎,movie,Movie,confirmed,2015年11月14日,,,,,番组计划平台为 Movie，标题未标为剧场版,yes
2015,147364,野良神 ARAGOTO OAD,ova,OVA,not_listed,,,2015年11月17日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,72266,少女与战车 剧场版,theatrical,Movie,confirmed,2015年11月21日,,,119分钟,119,番组计划平台为 Movie，标题明确含剧场版/映画标记,no
2015,109739,数码宝贝大冒险 tri. 第一章「再会」,movie,Movie,confirmed,2015年11月21日,,,96分钟,96,番组计划平台为 Movie，标题未标为剧场版,no
2015,128322,噬血狂袭 女武神的王国篇,ova,OVA,not_listed,,,2015年11月25日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,135805,亚人 -冲动-,movie,Movie,confirmed,2015年11月27日,,,104分钟,104,番组计划平台为 Movie，标题未标为剧场版,no
2015,47161,魔幻组曲棱镜娜娜,ova,OVA,not_listed,,,,,,番组计划平台为 OVA,yes
2015,147359,一拳超人 OAD,ova,OVA,not_listed,,,2015年12月4日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,129246,电影 High☆Speed! -Free! Starting Days-,theatrical,Movie,confirmed,2015年12月5日,,,,,番组计划平台为 Movie，标题明确含剧场版/映画标记,yes
2015,150239,红壳的潘多拉,movie,Movie,confirmed,2015年12月5日,,,,,番组计划平台为 Movie，标题未标为剧场版,yes
2015,128801,"Wake Up, Girls! 超越深限",movie,Movie,confirmed,2015年12月11日,,,,,番组计划平台为 Movie，标题未标为剧场版,yes
2015,158003,进击的巨人 关西腔版,ova,OVA,not_listed,,,2015年12月16日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,135099,城市猎人 OAD,ova,OVA,not_listed,,,2015-12-19,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,151993,爱丽丝梦游仙境,movie,Movie,confirmed,2015年12月19日,,,44分,44,番组计划平台为 Movie，标题未标为剧场版,no
2015,116901,电影 妖怪手表 阎魔大王与五个故事喵,theatrical,Movie,confirmed,2015-12-19,,,,,番组计划平台为 Movie，标题明确含剧场版/映画标记,yes
2015,139663,樱桃小丸子:来自意大利的少年,theatrical,Movie,confirmed,2015年12月23日,,,95分钟,95,番组计划平台为 Movie，标题明确含剧场版/映画标记,no
2015,137062,普通女高中生要做当地偶像 OVA,ova,OVA,not_listed,,,2016年3月23日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,124341,水星领航员 The AVVENIRE,ova,OVA,confirmed,2015年9月26日,,2015年12月24日,,,番组计划平台为 OVA，同时记录了院线上映日期,yes
2015,140634,东京喰种 PINTO,ova,OVA,not_listed,,,2015年12月25日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2015,163169,第十届东方M-1漫才大赛,ova,OVA,not_listed,,,2015年12月30日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2016,601524,,ova,OVA,not_listed,,,2016年3月,32分,32,番组计划平台为 OVA；仅见发售记录，单次时长不超过 60 分钟,no
2016,504529,冒出多多小星星和妖怪的妖怪手表天文馆,movie,Movie,confirmed,2016年,,,28分,28,番组计划平台为 Movie，标题未标为剧场版,no
2016,310074,防灾为未来,movie,Movie,confirmed,2016,,,60分钟,60,番组计划平台为 Movie，标题未标为剧场版,no
2016,144620,赤发白雪姬 OAD,ova,OVA,not_listed,,,2016年1月5日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2016,7707,伤物语〈I 铁血篇〉,movie,Movie,confirmed,2016年1月8日,,,63分钟,63,番组计划平台为 Movie，标题未标为剧场版,no
2016,124532,玻璃之花与崩坏的世界,movie,Movie,confirmed,2016年1月9日,,,67分钟,67,番组计划平台为 Movie，标题未标为剧场版,no
2016,148226,绫镜少男 KING OF PRISM by PrettyRhythm,movie,Movie,confirmed,2016年1月9日,,,58分56秒,58,番组计划平台为 Movie，标题未标为剧场版,no
2016,538984,新世纪福音战士 THE REAL 4D: 2.0,movie,Movie,confirmed,2016年1月15日,,,20分,20,番组计划平台为 Movie，标题未标为剧场版,no
2016,495007,进击的巨人 THE REAL 4D,movie,Movie,confirmed,2016年1月15日,,,20分,20,番组计划平台为 Movie，标题未标为剧场版,no
2016,148100,辛巴达 魔法之灯和移动岛,movie,Movie,confirmed,2016年1月16日,,,,,番组计划平台为 Movie，标题未标为剧场版,yes
2016,139046,女神异闻录3 剧场版 第四章 重生之冬,theatrical,Movie,confirmed,2016年1月23日,,,105min,105,番组计划平台为 Movie，标题明确含剧场版/映画标记,no
2016,151906,我老婆是学生会长！ OAD,ova,OVA,not_listed,,,2016年1月27日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2016,145745,无头骑士异闻录×2 转 恋爱故事铿铿铿,ova,OVA,confirmed,2015年11月14日,,2016年1月27日,,,番组计划平台为 OVA，同时记录了院线上映日期,yes
2016,134951,女皇之刃 魔法之书,ova,OVA,not_listed,,,2016年1月29日,,,番组计划平台为 OVA，且有光碟/影像制品发售记录,yes
2016,559135,宇宙的蜉蝣2,ova,OVA,not_listed,,,2016年1月29日,11分钟,11,番组计划平台为 OVA；仅见发售记录，单次时长不超过 60 分钟,no
